Request_id,Pickup_point,Driver_point,Status,Request_timestamp,Drop _timestamp
2060,Railwaystation,Kukatpally,Trip Completed,12/7/2016 15:04,12/7/2016 15:37
2262,Airport,Kukatpally,Trip Completed,12/7/2016 18:30,12/7/2016 18:59
4425,Airport,Kukatpally,Trip Completed,14-07-2016 08:24:55,14-07-2016 08:58:52
4710,Airport,Kukatpally,Trip Completed,14-07-2016 13:26:42,14-07-2016 13:58:09
5732,Railwaystation,Kukatpally,Trip Completed,15-07-2016 07:47:52,15-07-2016 08:21:15
142,Airport,Kukatpally,Trip Completed,11/7/2016 5:25,11/7/2016 6:19
430,Airport,Kukatpally,Trip Completed,11/7/2016 8:49,11/7/2016 9:47
612,Railwaystation,Kukatpally,Trip Completed,11/7/2016 11:47,11/7/2016 12:37
927,Railwaystation,Kukatpally,Trip Completed,11/7/2016 18:22,11/7/2016 18:59
1010,Airport,Kukatpally,Trip Completed,11/7/2016 19:14,11/7/2016 20:09
1845,Railwaystation,Kukatpally,Trip Completed,12/7/2016 9:41,12/7/2016 10:52
2234,Railwaystation,Kukatpally,Trip Completed,12/7/2016 18:19,12/7/2016 19:03
2633,Railwaystation,Kukatpally,Trip Completed,12/7/2016 22:18,12/7/2016 23:06
4012,Railwaystation,Kukatpally,Trip Completed,13-07-2016 23:54:19,14-07-2016 00:37:22
5039,Airport,Kukatpally,Trip Completed,14-07-2016 19:20:34,14-07-2016 19:53:53
6760,Railwaystation,Kukatpally,Trip Completed,15-07-2016 00:03:52,15-07-2016 00:47:44
5681,Airport,Kukatpally,Trip Completed,15-07-2016 07:17:21,15-07-2016 07:48:28
6253,Railwaystation,Kukatpally,Trip Completed,15-07-2016 18:01:55,15-07-2016 18:57:17
6558,Railwaystation,Kukatpally,Trip Completed,15-07-2016 21:05:27,15-07-2016 22:05:47
565,Airport,Kukatpally,Trip Completed,11/7/2016 10:19,11/7/2016 11:26
599,Railwaystation,Kukatpally,Trip Completed,11/7/2016 11:38,11/7/2016 12:45
1772,Railwaystation,Kukatpally,Trip Completed,12/7/2016 8:54,12/7/2016 9:32
3357,Railwaystation,Kukatpally,Trip Completed,13-07-2016 13:27:44,13-07-2016 14:15:43
4408,Airport,Kukatpally,Trip Completed,14-07-2016 08:02:46,14-07-2016 08:40:21
1363,Railwaystation,Kukatpally,Trip Completed,11/7/2016 0:00,11/7/2016 1:11
625,Railwaystation,Kukatpally,Trip Completed,11/7/2016 12:05,11/7/2016 13:15
1636,Railwaystation,Kukatpally,Trip Completed,12/7/2016 7:17,12/7/2016 7:47
2253,Railwaystation,Kukatpally,Trip Completed,12/7/2016 18:22,12/7/2016 19:31
3471,Railwaystation,Kukatpally,Trip Completed,13-07-2016 17:13:14,13-07-2016 18:22:53
4402,Airport,Kukatpally,Trip Completed,14-07-2016 08:04:44,14-07-2016 09:10:17
458,Railwaystation,Kukatpally,Trip Completed,11/7/2016 9:12,11/7/2016 10:24
681,Airport,Kukatpally,Trip Completed,11/7/2016 13:32,11/7/2016 14:18
1084,Railwaystation,Kukatpally,Trip Completed,11/7/2016 19:59,11/7/2016 20:33
1896,Railwaystation,Kukatpally,Trip Completed,12/7/2016 10:23,12/7/2016 11:25
3132,Railwaystation,Kukatpally,Trip Completed,13-07-2016 08:43:36,13-07-2016 09:54:19
3940,Airport,Kukatpally,Trip Completed,13-07-2016 22:23:42,13-07-2016 23:09:05
4943,Railwaystation,Kukatpally,Trip Completed,14-07-2016 18:27:08,14-07-2016 19:22:11
5537,Railwaystation,Kukatpally,Trip Completed,15-07-2016 05:28:13,15-07-2016 05:55:18
6310,Airport,Kukatpally,Trip Completed,15-07-2016 18:25:32,15-07-2016 19:01:48
6587,Railwaystation,Kukatpally,Trip Completed,15-07-2016 21:24:21,15-07-2016 22:03:39
6756,Airport,Kukatpally,Trip Completed,15-07-2016 23:57:25,16-07-2016 00:51:09
97,Airport,Kukatpally,Trip Completed,11/7/2016 5:01,11/7/2016 5:39
1266,Railwaystation,Kukatpally,Trip Completed,11/7/2016 22:00,11/7/2016 22:55
2118,Railwaystation,Kukatpally,Trip Completed,12/7/2016 16:41,12/7/2016 17:49
2906,Railwaystation,Kukatpally,Trip Completed,13-07-2016 06:09:40,13-07-2016 07:16:02
3432,Railwaystation,Kukatpally,Trip Completed,13-07-2016 16:07:50,13-07-2016 17:02:17
5921,Airport,Kukatpally,Trip Completed,15-07-2016 10:04:07,15-07-2016 10:42:07
6192,Railwaystation,Kukatpally,Trip Completed,15-07-2016 17:12:21,15-07-2016 18:20:41
6705,Railwaystation,Kukatpally,Trip Completed,15-07-2016 22:57:10,16-07-2016 00:09:36
242,Railwaystation,Kukatpally,Trip Completed,11/7/2016 6:31,11/7/2016 7:21
1359,Airport,Kukatpally,Trip Completed,11/7/2016 23:51,12/7/2016 0:50
1865,Railwaystation,Kukatpally,Trip Completed,12/7/2016 9:50,12/7/2016 10:58
2024,Railwaystation,Kukatpally,Trip Completed,12/7/2016 13:55,12/7/2016 14:32
2768,Railwaystation,Kukatpally,Trip Completed,13-07-2016 04:17:53,13-07-2016 04:45:45
3067,Airport,Kukatpally,Trip Completed,13-07-2016 07:59:39,13-07-2016 09:01:06
3316,Railwaystation,Kukatpally,Trip Completed,13-07-2016 12:02:32,13-07-2016 13:02:04
4084,Railwaystation,Kukatpally,Trip Completed,14-07-2016 02:44:19,14-07-2016 03:44:02
4858,Airport,Kukatpally,Trip Completed,14-07-2016 17:33:22,14-07-2016 18:12:23
5566,Railwaystation,Kukatpally,Trip Completed,15-07-2016 05:43:35,15-07-2016 06:59:52
6384,Railwaystation,Kukatpally,Trip Completed,15-07-2016 19:21:28,15-07-2016 20:26:09
2001,Railwaystation,Kukatpally,Trip Completed,12/7/2016 13:01,12/7/2016 14:00
3483,Airport,Kukatpally,Trip Completed,13-07-2016 17:23:24,13-07-2016 18:36:41
3990,Railwaystation,Kukatpally,Trip Completed,13-07-2016 23:20:17,13-07-2016 23:50:57
4531,Airport,Kukatpally,Trip Completed,14-07-2016 09:29:03,14-07-2016 10:30:52
5518,Airport,Kukatpally,Trip Completed,15-07-2016 05:15:31,15-07-2016 06:16:58
5869,Airport,Kukatpally,Trip Completed,15-07-2016 09:22:44,15-07-2016 10:11:52
60,Airport,Kukatpally,Trip Completed,11/7/2016 3:57,11/7/2016 4:46
282,Airport,Kukatpally,Trip Completed,11/7/2016 6:56,11/7/2016 8:11
1614,Railwaystation,Kukatpally,Trip Completed,12/7/2016 6:55,12/7/2016 7:30
2331,Railwaystation,Kukatpally,Trip Completed,12/7/2016 19:13,12/7/2016 20:28
2825,Railwaystation,Kukatpally,Trip Completed,13-07-2016 05:14:11,13-07-2016 05:51:59
3411,Railwaystation,Kukatpally,Trip Completed,13-07-2016 15:28:43,13-07-2016 16:36:40
4143,Railwaystation,Kukatpally,Trip Completed,14-07-2016 04:51:04,14-07-2016 05:40:46
4637,Airport,Kukatpally,Trip Completed,14-07-2016 11:29:06,14-07-2016 12:16:28
4729,Railwaystation,Kukatpally,Trip Completed,14-07-2016 14:04:28,14-07-2016 15:11:08
5318,Railwaystation,Kukatpally,Trip Completed,14-07-2016 22:08:44,14-07-2016 22:58:08
6619,Airport,Kukatpally,Trip Completed,15-07-2016 21:52:30,15-07-2016 22:46:08
444,Railwaystation,Kukatpally,Trip Completed,11/7/2016 9:09,11/7/2016 9:52
1260,Railwaystation,Kukatpally,Trip Completed,11/7/2016 21:59,11/7/2016 23:10
1976,Railwaystation,Kukatpally,Trip Completed,12/7/2016 12:18,12/7/2016 13:30
2096,Railwaystation,Kukatpally,Trip Completed,12/7/2016 16:01,12/7/2016 17:04
2732,Airport,Kukatpally,Trip Completed,13-07-2016 02:33:50,13-07-2016 03:38:59
5383,Airport,Kukatpally,Trip Completed,14-07-2016 00:03:46,14-07-2016 00:34:07
4156,Airport,Kukatpally,Trip Completed,14-07-2016 05:07:48,14-07-2016 06:06:59
4761,Airport,Kukatpally,Trip Completed,14-07-2016 15:31:28,14-07-2016 15:52:43
6446,Railwaystation,Kukatpally,Trip Completed,15-07-2016 20:02:19,15-07-2016 20:53:07
6610,Airport,Kukatpally,Trip Completed,15-07-2016 21:49:16,15-07-2016 23:01:42
638,Airport,Kukatpally,Trip Completed,11/7/2016 12:30,11/7/2016 13:14
1644,Railwaystation,Kukatpally,Trip Completed,12/7/2016 7:16,12/7/2016 7:58
2040,Railwaystation,Kukatpally,Trip Completed,12/7/2016 14:25,12/7/2016 14:57
2794,Airport,Kukatpally,Trip Completed,13-07-2016 04:55:18,13-07-2016 06:01:54
3172,Railwaystation,Kukatpally,Trip Completed,13-07-2016 09:13:30,13-07-2016 10:24:06
6559,Railwaystation,Kukatpally,Trip Completed,15-07-2016 21:00:38,15-07-2016 21:58:22
243,Airport,Kukatpally,Trip Completed,11/7/2016 6:34,11/7/2016 7:09
296,Railwaystation,Kukatpally,Trip Completed,11/7/2016 7:12,11/7/2016 7:54
677,Airport,Kukatpally,Trip Completed,11/7/2016 13:26,11/7/2016 13:58
1360,Airport,Kukatpally,Trip Completed,11/7/2016 23:54,12/7/2016 1:09
1916,Railwaystation,Kukatpally,Trip Completed,12/7/2016 10:43,12/7/2016 11:11
2397,Airport,Kukatpally,Trip Completed,12/7/2016 19:45,12/7/2016 20:19
3624,Railwaystation,Kukatpally,Trip Completed,13-07-2016 18:52:47,13-07-2016 19:54:38
4799,Airport,Kukatpally,Trip Completed,14-07-2016 16:56:18,14-07-2016 17:48:47
5241,Airport,Kukatpally,Trip Completed,14-07-2016 21:13:16,14-07-2016 21:42:26
6380,Railwaystation,Kukatpally,Trip Completed,15-07-2016 19:19:21,15-07-2016 20:25:19
998,Railwaystation,Kukatpally,Trip Completed,11/7/2016 19:01,11/7/2016 19:48
1281,Railwaystation,Kukatpally,Trip Completed,11/7/2016 22:12,11/7/2016 22:51
2045,Railwaystation,Kukatpally,Trip Completed,12/7/2016 14:43,12/7/2016 15:06
2424,Airport,Kukatpally,Trip Completed,12/7/2016 20:03,12/7/2016 21:04
3162,Railwaystation,Kukatpally,Trip Completed,13-07-2016 09:11:48,13-07-2016 09:38:07
3222,Airport,Kukatpally,Trip Completed,13-07-2016 09:51:05,13-07-2016 10:54:06
4098,Airport,Kukatpally,Trip Completed,14-07-2016 03:11:51,14-07-2016 03:59:55
4905,Railwaystation,Kukatpally,Trip Completed,14-07-2016 18:00:53,14-07-2016 18:41:20
5622,Railwaystation,Kukatpally,Trip Completed,15-07-2016 06:27:02,15-07-2016 07:38:28
318,Airport,Kukatpally,Trip Completed,11/7/2016 7:28,11/7/2016 8:43
557,Airport,Kukatpally,Trip Completed,11/7/2016 10:15,11/7/2016 11:10
2034,Railwaystation,Kukatpally,Trip Completed,12/7/2016 14:16,12/7/2016 15:20
2392,Airport,Kukatpally,Trip Completed,12/7/2016 19:50,12/7/2016 21:04
4542,Railwaystation,Kukatpally,Trip Completed,14-07-2016 09:40:19,14-07-2016 10:08:27
5500,Airport,Kukatpally,Trip Completed,15-07-2016 05:00:18,15-07-2016 06:04:42
6382,Railwaystation,Kukatpally,Trip Completed,15-07-2016 19:15:16,15-07-2016 20:28:29
6575,Airport,Kukatpally,Trip Completed,15-07-2016 21:18:53,15-07-2016 21:58:24
1827,Railwaystation,Kukatpally,Trip Completed,12/7/2016 9:35,12/7/2016 10:24
2095,Airport,Kukatpally,Trip Completed,12/7/2016 15:56,12/7/2016 16:43
3092,Railwaystation,Kukatpally,Trip Completed,13-07-2016 08:15:35,13-07-2016 08:50:48
4813,Airport,Kukatpally,Trip Completed,14-07-2016 17:17:11,14-07-2016 18:18:41
5164,Airport,Kukatpally,Trip Completed,14-07-2016 20:25:24,14-07-2016 20:54:03
6702,Airport,Kukatpally,Trip Completed,15-07-2016 22:47:49,15-07-2016 23:27:26
429,Airport,Kukatpally,Trip Completed,11/7/2016 8:54,11/7/2016 9:47
2681,Railwaystation,Kukatpally,Trip Completed,12/7/2016 0:10,12/7/2016 1:06
3160,Airport,Kukatpally,Trip Completed,13-07-2016 09:11:21,13-07-2016 09:35:55
3400,Airport,Kukatpally,Trip Completed,13-07-2016 15:04:14,13-07-2016 16:09:31
3889,Railwaystation,Kukatpally,Trip Completed,13-07-2016 21:53:41,13-07-2016 22:32:43
4151,Airport,Kukatpally,Trip Completed,14-07-2016 04:58:39,14-07-2016 06:08:38
4738,Railwaystation,Kukatpally,Trip Completed,14-07-2016 14:44:09,14-07-2016 15:58:17
4963,Railwaystation,Kukatpally,Trip Completed,14-07-2016 18:35:15,14-07-2016 19:50:38
311,Railwaystation,Kukatpally,Trip Completed,11/7/2016 7:27,11/7/2016 8:08
928,Airport,Kukatpally,Trip Completed,11/7/2016 18:29,11/7/2016 19:15
1468,Airport,Kukatpally,Trip Completed,12/7/2016 5:09,12/7/2016 6:06
2677,Airport,Kukatpally,Trip Completed,12/7/2016 23:54,13-07-2016 00:31:24
2916,Airport,Kukatpally,Trip Completed,13-07-2016 06:12:41,13-07-2016 07:23:57
4663,Airport,Kukatpally,Trip Completed,14-07-2016 12:16:57,14-07-2016 12:59:56
6741,Airport,Kukatpally,Trip Completed,15-07-2016 23:42:11,16-07-2016 00:09:09
48,Airport,Kukatpally,Trip Completed,11/7/2016 3:14,11/7/2016 4:19
838,Airport,Kukatpally,Trip Completed,11/7/2016 17:43,11/7/2016 18:41
1657,Railwaystation,Kukatpally,Trip Completed,12/7/2016 7:29,12/7/2016 8:12
2032,Railwaystation,Kukatpally,Trip Completed,12/7/2016 14:14,12/7/2016 15:20
3507,Airport,Kukatpally,Trip Completed,13-07-2016 17:38:09,13-07-2016 18:21:38
3780,Airport,Kukatpally,Trip Completed,13-07-2016 20:45:38,13-07-2016 21:27:07
6180,Airport,Kukatpally,Trip Completed,15-07-2016 17:02:22,15-07-2016 17:48:25
6615,Airport,Kukatpally,Trip Completed,15-07-2016 21:46:01,15-07-2016 22:22:19
797,Airport,Kphb,Trip Completed,11/7/2016 17:16,11/7/2016 18:12
1564,Airport,Kphb,Trip Completed,12/7/2016 6:18,12/7/2016 7:14
2075,Airport,Kphb,Trip Completed,12/7/2016 15:31,12/7/2016 16:47
2822,Airport,Kphb,Trip Completed,13-07-2016 05:14:57,13-07-2016 05:50:39
3387,Airport,Kphb,Trip Completed,13-07-2016 14:36:48,13-07-2016 15:22:23
4315,Airport,Kphb,Trip Completed,14-07-2016 06:46:52,14-07-2016 07:33:32
5549,Railwaystation,Kphb,Trip Completed,15-07-2016 05:29:41,15-07-2016 06:15:39
6284,Airport,Kphb,Trip Completed,15-07-2016 18:18:32,15-07-2016 19:10:07
6403,Railwaystation,Kphb,Trip Completed,15-07-2016 19:25:57,15-07-2016 20:15:49
6684,Railwaystation,Kphb,Trip Completed,15-07-2016 22:34:04,15-07-2016 23:27:31
451,Airport,Kphb,Trip Completed,11/7/2016 9:10,11/7/2016 10:10
588,Airport,Kphb,Trip Completed,11/7/2016 11:20,11/7/2016 11:53
671,Railwaystation,Kphb,Trip Completed,11/7/2016 13:16,11/7/2016 14:08
1369,Railwaystation,Kphb,Trip Completed,12/7/2016 0:15,12/7/2016 0:53
1688,Airport,Kphb,Trip Completed,12/7/2016 7:51,12/7/2016 8:21
2861,Airport,Kphb,Trip Completed,13-07-2016 05:38:59,13-07-2016 06:49:02
3354,Airport,Kphb,Trip Completed,13-07-2016 13:25:02,13-07-2016 14:39:48
5141,Railwaystation,Kphb,Trip Completed,14-07-2016 20:15:33,14-07-2016 21:00:35
5460,Railwaystation,Kphb,Trip Completed,15-07-2016 04:06:50,15-07-2016 04:52:36
5904,Airport,Kphb,Trip Completed,15-07-2016 10:00:46,15-07-2016 10:34:28
5973,Railwaystation,Kphb,Trip Completed,15-07-2016 11:10:28,15-07-2016 12:12:23
704,Railwaystation,Kphb,Trip Completed,11/7/2016 14:12,11/7/2016 15:06
785,Airport,Kphb,Trip Completed,11/7/2016 16:49,11/7/2016 17:24
2631,Railwaystation,Kphb,Trip Completed,12/7/2016 22:18,12/7/2016 23:07
2911,Railwaystation,Kphb,Trip Completed,13-07-2016 06:09:39,13-07-2016 06:59:42
3360,Railwaystation,Kphb,Trip Completed,13-07-2016 13:37:08,13-07-2016 14:20:54
3667,Railwaystation,Kphb,Trip Completed,13-07-2016 19:23:18,13-07-2016 20:11:22
4624,Railwaystation,Kphb,Trip Completed,14-07-2016 11:05:37,14-07-2016 11:53:49
604,Airport,Kphb,Trip Completed,11/7/2016 11:44,11/7/2016 12:49
1464,Railwaystation,Kphb,Trip Completed,12/7/2016 5:03,12/7/2016 6:03
1810,Airport,Kphb,Trip Completed,12/7/2016 9:18,12/7/2016 9:54
2009,Airport,Kphb,Trip Completed,12/7/2016 13:25,12/7/2016 14:33
2166,Airport,Kphb,Trip Completed,12/7/2016 17:30,12/7/2016 18:35
5379,Airport,Kphb,Trip Completed,14-07-2016 23:51:31,15-07-2016 01:04:40
1367,Airport,Kphb,Trip Completed,11/7/2016 0:05,11/7/2016 1:06
447,Airport,Kphb,Trip Completed,11/7/2016 9:07,11/7/2016 9:57
1682,Airport,Kphb,Trip Completed,12/7/2016 7:47,12/7/2016 8:38
2043,Railwaystation,Kphb,Trip Completed,12/7/2016 14:30,12/7/2016 15:21
2796,Railwaystation,Kphb,Trip Completed,13-07-2016 04:49:07,13-07-2016 05:29:40
3945,Airport,Kphb,Trip Completed,13-07-2016 22:33:31,13-07-2016 23:16:43
4196,Airport,Kphb,Trip Completed,14-07-2016 05:29:40,14-07-2016 06:36:39
5174,Airport,Kphb,Trip Completed,14-07-2016 20:29:43,14-07-2016 21:24:38
5480,Airport,Kphb,Trip Completed,15-07-2016 04:51:02,15-07-2016 06:03:45
5883,Railwaystation,Kphb,Trip Completed,15-07-2016 09:39:54,15-07-2016 10:48:56
6013,Railwaystation,Kphb,Trip Completed,15-07-2016 12:26:51,15-07-2016 13:03:34
438,Airport,Kphb,Trip Completed,11/7/2016 9:05,11/7/2016 10:14
636,Airport,Kphb,Trip Completed,11/7/2016 12:25,11/7/2016 13:09
1938,Railwaystation,Kphb,Trip Completed,12/7/2016 11:21,12/7/2016 12:03
2129,Railwaystation,Kphb,Trip Completed,12/7/2016 17:06,12/7/2016 18:18
3337,Railwaystation,Kphb,Trip Completed,13-07-2016 12:42:45,13-07-2016 13:50:52
3472,Airport,Kphb,Trip Completed,13-07-2016 17:16:47,13-07-2016 18:06:23
3991,Airport,Kphb,Trip Completed,13-07-2016 23:24:37,14-07-2016 00:06:50
4221,Railwaystation,Kphb,Trip Completed,14-07-2016 05:46:40,14-07-2016 06:35:16
5719,Railwaystation,Kphb,Trip Completed,15-07-2016 07:45:50,15-07-2016 08:21:28
143,Railwaystation,Kphb,Trip Completed,11/7/2016 5:24,11/7/2016 6:01
784,Airport,Kphb,Trip Completed,11/7/2016 16:50,11/7/2016 17:23
1020,Railwaystation,Kphb,Trip Completed,11/7/2016 19:17,11/7/2016 20:08
2934,Airport,Kphb,Trip Completed,13-07-2016 06:28:12,13-07-2016 07:10:08
4073,Airport,Kphb,Trip Completed,14-07-2016 02:10:36,14-07-2016 02:54:21
4751,Airport,Kphb,Trip Completed,14-07-2016 15:18:31,14-07-2016 16:12:44
5275,Airport,Kphb,Trip Completed,14-07-2016 21:38:10,14-07-2016 22:21:52
1262,Railwaystation,Kphb,Trip Completed,11/7/2016 22:00,11/7/2016 23:04
1600,Airport,Kphb,Trip Completed,12/7/2016 6:39,12/7/2016 7:13
2016,Airport,Kphb,Trip Completed,12/7/2016 13:34,12/7/2016 14:36
2370,Railwaystation,Kphb,Trip Completed,12/7/2016 19:37,12/7/2016 20:11
3192,Railwaystation,Kphb,Trip Completed,13-07-2016 09:32:25,13-07-2016 10:42:22
3367,Railwaystation,Kphb,Trip Completed,13-07-2016 13:51:00,13-07-2016 14:29:30
3952,Airport,Kphb,Trip Completed,13-07-2016 22:45:09,13-07-2016 23:41:02
4517,Railwaystation,Kphb,Trip Completed,14-07-2016 09:22:47,14-07-2016 10:04:44
4944,Airport,Kphb,Trip Completed,14-07-2016 18:33:03,14-07-2016 19:04:51
6037,Railwaystation,Kphb,Trip Completed,15-07-2016 13:03:25,15-07-2016 14:01:33
6385,Railwaystation,Kphb,Trip Completed,15-07-2016 19:19:47,15-07-2016 20:21:00
398,Airport,Kphb,Trip Completed,11/7/2016 8:26,11/7/2016 9:32
2163,Railwaystation,Kphb,Trip Completed,12/7/2016 17:30,12/7/2016 18:07
3985,Railwaystation,Kphb,Trip Completed,13-07-2016 23:15:18,14-07-2016 00:33:31
4780,Airport,Kphb,Trip Completed,14-07-2016 16:29:40,14-07-2016 16:58:40
5453,Airport,Kphb,Trip Completed,15-07-2016 03:38:02,15-07-2016 04:28:09
5807,Airport,Kphb,Trip Completed,15-07-2016 08:41:35,15-07-2016 09:11:58
6074,Railwaystation,Kphb,Trip Completed,15-07-2016 14:07:10,15-07-2016 14:56:19
6651,Airport,Kphb,Trip Completed,15-07-2016 22:06:53,15-07-2016 22:46:22
223,Railwaystation,Kphb,Trip Completed,11/7/2016 6:13,11/7/2016 7:05
680,Airport,Kphb,Trip Completed,11/7/2016 13:30,11/7/2016 14:38
887,Railwaystation,Kphb,Trip Completed,11/7/2016 18:10,11/7/2016 18:47
1689,Railwaystation,Kphb,Trip Completed,12/7/2016 7:51,12/7/2016 8:32
1939,Airport,Kphb,Trip Completed,12/7/2016 11:18,12/7/2016 11:54
2182,Airport,Kphb,Trip Completed,12/7/2016 17:42,12/7/2016 18:30
3223,Railwaystation,Kphb,Trip Completed,13-07-2016 09:48:30,13-07-2016 10:31:41
3819,Railwaystation,Kphb,Trip Completed,13-07-2016 21:08:10,13-07-2016 21:48:44
4823,Railwaystation,Kphb,Trip Completed,14-07-2016 17:22:20,14-07-2016 18:38:29
5431,Railwaystation,Kphb,Trip Completed,15-07-2016 02:38:30,15-07-2016 03:23:54
6353,Railwaystation,Kphb,Trip Completed,15-07-2016 18:57:01,15-07-2016 19:27:57
163,Airport,Kphb,Trip Completed,11/7/2016 5:35,11/7/2016 6:49
706,Railwaystation,Kphb,Trip Completed,11/7/2016 14:12,11/7/2016 15:27
1214,Railwaystation,Kphb,Trip Completed,11/7/2016 21:30,11/7/2016 21:57
1399,Airport,Kphb,Trip Completed,12/7/2016 2:35,12/7/2016 3:42
1574,Railwaystation,Kphb,Trip Completed,12/7/2016 6:26,12/7/2016 7:15
1870,Airport,Kphb,Trip Completed,12/7/2016 10:01,12/7/2016 10:42
2267,Railwaystation,Kphb,Trip Completed,12/7/2016 18:33,12/7/2016 19:36
2658,Railwaystation,Kphb,Trip Completed,12/7/2016 23:18,13-07-2016 00:03:21
3048,Railwaystation,Kphb,Trip Completed,13-07-2016 07:41:17,13-07-2016 08:14:19
3301,Railwaystation,Kphb,Trip Completed,13-07-2016 11:41:40,13-07-2016 12:28:38
3477,Airport,Kphb,Trip Completed,13-07-2016 17:18:05,13-07-2016 18:09:59
4371,Airport,Kphb,Trip Completed,14-07-2016 07:34:57,14-07-2016 08:24:33
445,Airport,Kphb,Trip Completed,11/7/2016 9:06,11/7/2016 10:05
1100,Railwaystation,Kphb,Trip Completed,11/7/2016 20:10,11/7/2016 20:52
1961,Airport,Kphb,Trip Completed,12/7/2016 11:53,12/7/2016 12:27
3215,Railwaystation,Kphb,Trip Completed,13-07-2016 09:49:32,13-07-2016 10:57:30
3997,Railwaystation,Kphb,Trip Completed,13-07-2016 23:36:23,14-07-2016 00:22:26
4385,Airport,Kphb,Trip Completed,14-07-2016 07:51:59,14-07-2016 08:24:08
4736,Airport,Kphb,Trip Completed,14-07-2016 14:31:20,14-07-2016 15:50:58
5291,Railwaystation,Kphb,Trip Completed,14-07-2016 21:48:06,14-07-2016 22:45:23
5350,Airport,Kphb,Trip Completed,14-07-2016 22:52:35,14-07-2016 23:42:51
5768,Airport,Kphb,Trip Completed,15-07-2016 08:27:01,15-07-2016 09:30:13
675,Airport,Kphb,Trip Completed,11/7/2016 13:24,11/7/2016 13:55
1996,Railwaystation,Kphb,Trip Completed,12/7/2016 12:57,12/7/2016 14:06
2510,Airport,Kphb,Trip Completed,12/7/2016 21:01,12/7/2016 21:50
3969,Railwaystation,Kphb,Trip Completed,13-07-2016 22:58:22,13-07-2016 23:58:00
4397,Airport,Kphb,Trip Completed,14-07-2016 07:56:05,14-07-2016 08:57:30
5326,Airport,Kphb,Trip Completed,14-07-2016 22:09:30,14-07-2016 23:13:16
5987,Airport,Kphb,Trip Completed,15-07-2016 11:42:14,15-07-2016 12:49:39
6152,Railwaystation,Kphb,Trip Completed,15-07-2016 16:15:34,15-07-2016 17:16:45
6317,Airport,Kphb,Trip Completed,15-07-2016 18:35:57,15-07-2016 19:05:06
602,Airport,Kphb,Trip Completed,11/7/2016 11:38,11/7/2016 12:57
981,Airport,Kphb,Trip Completed,11/7/2016 19:01,11/7/2016 19:39
1317,Railwaystation,Kphb,Trip Completed,11/7/2016 22:57,11/7/2016 23:52
2112,Railwaystation,Kphb,Trip Completed,12/7/2016 16:32,12/7/2016 17:03
2365,Airport,Kphb,Trip Completed,12/7/2016 19:34,12/7/2016 20:12
2849,Airport,Kphb,Trip Completed,13-07-2016 05:29:42,13-07-2016 06:34:27
4573,Airport,Kphb,Trip Completed,14-07-2016 09:47:53,14-07-2016 10:47:05
5095,Airport,Kphb,Trip Completed,14-07-2016 19:48:45,14-07-2016 20:55:36
741,Railwaystation,Kphb,Trip Completed,11/7/2016 15:39,11/7/2016 16:27
1873,Airport,Kphb,Trip Completed,12/7/2016 9:59,12/7/2016 10:44
2134,Railwaystation,Kphb,Trip Completed,12/7/2016 17:14,12/7/2016 17:44
3461,Railwaystation,Kphb,Trip Completed,13-07-2016 17:04:19,13-07-2016 18:07:53
3711,Railwaystation,Kphb,Trip Completed,13-07-2016 19:47:15,13-07-2016 20:46:01
